Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_93	1	1	1	1	0	0	10006	10006	10006	10006	0	0	1	10006	10006	4215688	66.58	43.92	10006	-	10006	-	10006.0	23.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_94	1	1	1	1	0	0	22204	22204	22204	22204	0	0	1	22204	22204	4215688	66.50	43.92	22204	-	22204	-	22204.0	116.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22204	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_95	1	1	1	0	0	0	6343	6343	6343	0	0	0	1	6343	6343	4215688	62.42	43.92	6343	-	6343	-	6343.0	9.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6343	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_96	1	1	1	0	0	0	8370	8370	8370	0	0	0	1	8370	8370	4215688	63.79	43.92	8370	-	8370	-	8370.0	16.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	8370	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_97	1	1	1	1	1	0	48552	48552	48552	48552	48552	0	1	48552	48552	4215688	59.94	43.92	48552	-	48552	-	48552.0	559.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48552	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_98	1	1	1	1	0	0	24881	24881	24881	24881	0	0	1	24881	24881	4215688	62.81	43.92	24881	-	24881	-	24881.0	146.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24881	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_99	1	1	1	1	1	0	25923	25923	25923	25923	25923	0	1	25923	25923	4215688	50.42	43.92	25923	-	25923	-	25923.0	159.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25923	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_9	1	1	1	1	1	1	117505	117505	117505	117505	117505	117505	1	117505	117505	4215688	51.54	43.92	117505	-	117505	-	117505.0	3275.2	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	117422	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_100	1	1	1	1	1	1	66930	66930	66930	66930	66930	66930	1	66930	66930	4215688	51.05	43.92	66930	-	66930	-	66930.0	1062.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66930	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_101	1	1	1	1	1	1	86952	86952	86952	86952	86952	86952	1	86952	86952	4215688	52.09	43.92	86952	-	86952	-	86952.0	1793.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	86952	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_102	1	1	1	1	1	0	49573	49573	49573	49573	49573	0	1	49573	49573	4215688	52.11	43.92	49573	-	49573	-	49573.0	582.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49573	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_103	1	1	1	1	1	1	318967	318967	318967	318967	318967	318967	1	318967	318967	4215688	51.17	43.92	318967	-	318967	-	318967.0	24133.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	318967	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_104	1	1	1	1	1	1	68686	68686	68686	68686	68686	68686	1	68686	68686	4215688	51.20	43.92	68686	-	68686	-	68686.0	1119.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68686	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_105	1	1	1	1	1	1	99444	99444	99444	99444	99444	99444	1	99444	99444	4215688	50.71	43.92	99444	-	99444	-	99444.0	2345.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	99444	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_106	1	1	1	1	1	0	36979	36979	36979	36979	36979	0	1	36979	36979	4215688	66.48	43.92	36979	-	36979	-	36979.0	324.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36979	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_107	1	1	1	1	1	0	30334	30334	30334	30334	30334	0	1	30334	30334	4215688	68.25	43.92	30334	-	30334	-	30334.0	218.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30334	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_108	1	1	1	1	1	1	67869	67869	67869	67869	67869	67869	1	67869	67869	4215688	66.54	43.92	67869	-	67869	-	67869.0	1092.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67869	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_109	1	1	1	1	1	0	31573	31573	31573	31573	31573	0	1	31573	31573	4215688	66.71	43.92	31573	-	31573	-	31573.0	236.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31573	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_10	1	1	1	1	1	1	1563057	1563057	1563057	1563057	1563057	1563057	1	1563057	1563057	4215688	52.18	43.92	1563057	-	1563057	-	1563057.0	579537.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1562974	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_110	1	1	1	1	1	1	106449	106449	106449	106449	106449	106449	1	106449	106449	4215688	41.40	43.92	106449	-	106449	-	106449.0	2687.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	2.525	1.000	0.00	353.35	476.45	106411	106411	106411	-	106411	-	106373.0	2686.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_111	1	1	1	1	1	1	73158	73158	73158	73158	73158	73158	1	73158	73158	4215688	44.42	43.92	73158	-	73158	-	73158.0	1269.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.731	0.999	0.00	314.01	366.11	72928	72928	72928	-	72928	-	72698.7	1261.6	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_112	1	1	1	1	1	1	78830	78830	78830	78830	78830	78830	1	78830	78830	4215688	50.16	43.92	78830	-	78830	-	78830.0	1474.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	78830	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_113	1	1	1	1	1	0	39449	39449	39449	39449	39449	0	1	39449	39449	4215688	48.62	43.92	39449	-	39449	-	39449.0	369.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39449	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_114	1	1	1	1	1	1	161056	161056	161056	161056	161056	161056	1	161056	161056	4215688	50.90	43.92	161056	-	161056	-	161056.0	6153.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	161056	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_115	1	1	1	1	1	1	148714	148714	148714	148714	148714	148714	1	148714	148714	4215688	51.44	43.92	148714	-	148714	-	148714.0	5246.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	148714	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_116	1	1	1	1	1	1	83827	83827	83827	83827	83827	83827	1	83827	83827	4215688	67.39	43.92	83827	-	83827	-	83827.0	1666.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	83827	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_117	1	1	1	1	1	0	32047	32047	32047	32047	32047	0	1	32047	32047	4215688	49.70	43.92	32047	-	32047	-	32047.0	243.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32047	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_118	1	1	1	1	1	1	77606	77606	77606	77606	77606	77606	1	77606	77606	4215688	49.79	43.92	77606	-	77606	-	77606.0	1428.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	77606	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_119	1	1	1	1	1	1	347485	347485	347485	347485	347485	347485	1	347485	347485	4215688	43.18	43.92	347485	-	347485	-	347485.0	28642.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	8.241	1.000	0.00	210.52	294.89	347243	347243	347243	-	347243	-	347001.2	28602.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_11	1	1	1	1	1	1	416939	416939	416939	416939	416939	416939	1	416939	416939	4215688	49.56	43.92	416939	-	416939	-	416939.0	41236.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	298550	2.810	0.999	0.00	108.12	178.23	118389	118389	-	-	-	-	33616.3	3324.7	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_120	1	1	1	1	1	0	34221	34221	34221	34221	34221	0	1	34221	34221	4215688	64.18	43.92	34221	-	34221	-	34221.0	277.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34221	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_121	1	1	1	1	1	1	65447	65447	65447	65447	65447	65447	1	65447	65447	4215688	49.63	43.92	65447	-	65447	-	65447.0	1016.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65447	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_122	1	1	1	1	1	0	44948	44948	44948	44948	44948	0	1	44948	44948	4215688	50.27	43.92	44948	-	44948	-	44948.0	479.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44948	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_123	1	1	1	1	1	0	32561	32561	32561	32561	32561	0	1	32561	32561	4215688	50.47	43.92	32561	-	32561	-	32561.0	251.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32561	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_124	1	1	1	1	1	1	74981	74981	74981	74981	74981	74981	1	74981	74981	4215688	61.23	43.92	74981	-	74981	-	74981.0	1333.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	74981	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_125	1	1	1	1	1	1	60487	60487	60487	60487	60487	60487	1	60487	60487	4215688	65.81	43.92	60487	-	60487	-	60487.0	867.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	60487	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_126	1	1	1	1	1	1	137842	137842	137842	137842	137842	137842	1	137842	137842	4215688	52.48	43.92	137842	-	137842	-	137842.0	4507.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	137842	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_127	1	1	1	1	1	0	46443	46443	46443	46443	46443	0	1	46443	46443	4215688	67.23	43.92	46443	-	46443	-	46443.0	511.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46443	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_128	1	1	1	0	0	0	9128	9128	9128	0	0	0	1	9128	9128	4215688	43.70	43.92	9128	-	9128	-	9128.0	19.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9128	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_129	1	1	1	1	0	0	23773	23773	23773	23773	0	0	1	23773	23773	4215688	68.39	43.92	23773	-	23773	-	23773.0	134.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	23773	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_12	1	1	1	1	1	1	564570	564570	564570	564570	564570	564570	1	564570	564570	4215688	47.36	43.92	564570	-	564570	-	564570.0	75607.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	564487	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_130	1	1	1	1	0	0	19104	19104	19104	19104	0	0	1	19104	19104	4215688	32.66	43.92	19104	-	19104	-	19104.0	86.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19104	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_13	1	1	1	1	0	0	12455	12455	12455	12455	0	0	1	12455	12455	4215688	50.49	43.92	12455	-	12455	-	12455.0	36.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	12372	0.002	1.000	0.00	2409.64	0.00	83	83	-	-	-	-	0.6	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_14	1	1	1	1	0	0	12459	12459	12459	12459	0	0	1	12459	12459	4215688	50.43	43.92	12459	-	12459	-	12459.0	36.8	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	12373	0.002	1.000	0.00	2325.58	0.00	86	86	-	-	-	-	0.6	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_17	1	1	1	1	0	0	20459	20459	20459	20459	0	0	1	20459	20459	4215688	52.69	43.92	20459	-	20459	-	20459.0	99.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20459	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_18	1	1	1	1	1	1	89474	89474	89474	89474	89474	89474	1	89474	89474	4215688	52.89	43.92	89474	-	89474	-	89474.0	1899.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	89474	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_19	1	1	1	1	1	1	107112	107112	107112	107112	107112	107112	1	107112	107112	4215688	45.73	43.92	107112	-	107112	-	107112.0	2721.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	2.532	0.999	0.00	259.61	343.96	106699	106699	106699	-	106699	-	106287.6	2700.6	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_1	1	1	1	1	1	1	205932	205932	205932	205932	205932	205932	1	205932	205932	4215688	44.61	43.92	205932	-	205932	-	205932.0	10059.6	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	4.886	0.999	0.00	101.51	119.48	205887	205887	205887	-	205887	-	205842.0	10055.2	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_20	1	1	1	1	1	1	2719412	2719412	2719412	2719412	2719412	2719412	1	2719412	2719412	4215688	32.86	43.92	2719412	2719412	2719412	-	2719412.0	1754209.9	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2719246	0.004	1.006	0.00	1807.23	1807.23	166	166	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_21	1	1	1	1	1	1	216919	216919	216919	216919	216919	216919	1	216919	216919	4215688	48.48	43.92	216919	-	216919	-	216919.0	11161.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	216919	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_22	1	1	1	1	1	1	869268	869268	869268	869268	869268	869268	1	869268	869268	4215688	42.94	43.92	869268	-	869268	-	869268.0	179241.6	1	-	1	-	1	1	869268	0	0	0	0	0 + 0 part	0	20.645	0.999	0.00	196.85	256.90	834245	869195	834245	-	834245	-	802038.3	165379.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_23	1	1	1	1	0	0	12609	12609	12609	12609	0	0	1	12609	12609	4215688	51.96	43.92	12609	-	12609	-	12609.0	37.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12609	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_24	1	1	1	1	1	1	278010	278010	278010	278010	278010	278010	1	278010	278010	4215688	51.99	43.92	278010	-	278010	-	278010.0	18333.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	278010	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_25	1	1	1	1	1	1	366010	366010	366010	366010	366010	366010	1	366010	366010	4215688	49.13	43.92	366010	-	366010	-	366010.0	31777.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	366010	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_26	1	1	1	1	1	1	202496	202496	202496	202496	202496	202496	1	202496	202496	4215688	66.72	43.92	202496	-	202496	-	202496.0	9726.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	202496	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_27	1	1	1	1	1	1	195929	195929	195929	195929	195929	195929	1	195929	195929	4215688	44.64	43.92	195929	-	195929	-	195929.0	9106.0	1	-	1	-	0	0	0	1	0	0	0	0 + 0 part	0	4.642	0.999	0.00	344.65	431.07	195558	195558	195558	-	195558	-	195187.7	9071.6	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_28	1	1	1	1	1	1	104836	104836	104836	104836	104836	104836	1	104836	104836	4215688	50.48	43.92	104836	-	104836	-	104836.0	2607.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104836	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_29	1	1	1	1	0	0	15900	15900	15900	15900	0	0	1	15900	15900	4215688	66.75	43.92	15900	-	15900	-	15900.0	60.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15900	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_2	1	1	1	1	1	0	46953	46953	46953	46953	46953	0	1	46953	46953	4215688	64.33	43.92	46953	-	46953	-	46953.0	522.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	46953	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_30	1	1	1	1	0	0	21574	21574	21574	21574	0	0	1	21574	21574	4215688	65.16	43.92	21574	-	21574	-	21574.0	110.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21574	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_31	1	1	1	1	1	1	155430	155430	155430	155430	155430	155430	1	155430	155430	4215688	55.90	43.92	155430	-	155430	-	155430.0	5730.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	155430	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_32	1	1	1	1	1	1	204631	204631	204631	204631	204631	204631	1	204631	204631	4215688	51.21	43.92	204631	-	204631	-	204631.0	9932.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	204631	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_33	1	1	1	1	1	1	323012	323012	323012	323012	323012	323012	1	323012	323012	4215688	66.82	43.92	323012	-	323012	-	323012.0	24749.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	323012	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_34	1	1	1	1	1	1	125298	125298	125298	125298	125298	125298	1	125298	125298	4215688	43.55	43.92	125298	-	125298	-	125298.0	3724.1	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	5790	2.837	0.999	0.00	129.70	209.19	119508	119508	119508	-	119508	-	113985.6	3387.9	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_35	1	1	1	1	0	0	15120	15120	15120	15120	0	0	1	15120	15120	4215688	67.46	43.92	15120	-	15120	-	15120.0	54.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15120	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_36	1	1	1	1	1	1	301197	301197	301197	301197	301197	301197	1	301197	301197	4215688	53.91	43.92	301197	-	301197	-	301197.0	21519.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	301197	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_37	1	1	1	1	1	1	64132	64132	64132	64132	64132	64132	1	64132	64132	4215688	51.97	43.92	64132	-	64132	-	64132.0	975.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	64132	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_38	1	1	1	1	1	0	28809	28809	28809	28809	28809	0	1	28809	28809	4215688	51.45	43.92	28809	-	28809	-	28809.0	196.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	28809	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_39	1	1	1	1	1	1	1214691	1214691	1214691	1214691	1214691	1214691	1	1214691	1214691	4215688	38.05	43.92	1214691	-	1214691	-	1214691.0	349996.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1214691	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_3	1	1	1	1	1	1	2845384	2845384	2845384	2845384	2845384	2845384	1	2845384	2845384	4215688	37.52	43.92	2845384	2845384	2845384	-	2845384.0	1920495.6	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	2845310	0.002	1.000	0.00	1351.35	0.00	74	74	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_41	1	1	1	1	1	1	1201675	1201675	1201675	1201675	1201675	1201675	1	1201675	1201675	4215688	37.95	43.92	1201675	-	1201675	-	1201675.0	342535.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	1201598	0.002	0.987	0.00	0.00	1298.70	77	77	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.medaka1x.contig_42	1	1	1	1	1	1	113384	113384	113384	113384	113384	113384	1	113384	113384	4215688	45.37	43.92	113384	-	113384	-	113384.0	3049.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	2.680	1.000	0.00	196.49	252.26	112980	112980	112980	-	112980	-	112577.4	3027.9	1	-	1	-
