Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_56	1	1	1	1	0	0	17442	17442	17442	17442	0	0	1	17442	17442	2895646	62.02	37.47	17442	-	17442	-	17442.0	105.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17442	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_57	1	1	1	1	1	1	104504	104504	104504	104504	104504	104504	1	104504	104504	2895646	37.85	37.47	104504	-	104504	-	104504.0	3771.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104504	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_58	1	1	1	1	0	0	21002	21002	21002	21002	0	0	1	21002	21002	2895646	51.07	37.47	21002	-	21002	-	21002.0	152.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21002	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_59	1	1	1	1	1	1	93294	93294	93294	93294	93294	93294	1	93294	93294	2895646	36.14	37.47	93294	-	93294	-	93294.0	3005.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	93294	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_5	1	1	1	1	1	1	253333	253333	253333	253333	253333	253333	1	253333	253333	2895646	38.41	37.47	253333	-	253333	-	253333.0	22163.5	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	9667	8.416	1.000	0.00	13.13	25.44	243666	243666	243666	-	243666	-	234367.9	20504.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_60	1	1	1	1	1	0	37319	37319	37319	37319	37319	0	1	37319	37319	2895646	51.97	37.47	37319	-	37319	-	37319.0	481.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37319	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_61	1	1	1	0	0	0	6493	6493	6493	0	0	0	1	6493	6493	2895646	33.82	37.47	6493	-	6493	-	6493.0	14.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6493	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_62	1	1	1	1	0	0	13242	13242	13242	13242	0	0	1	13242	13242	2895646	50.48	37.47	13242	-	13242	-	13242.0	60.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13242	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_63	1	1	1	1	1	1	90677	90677	90677	90677	90677	90677	1	90677	90677	2895646	45.52	37.47	90677	-	90677	-	90677.0	2839.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	90677	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_64	1	1	1	1	1	1	76491	76491	76491	76491	76491	76491	1	76491	76491	2895646	44.99	37.47	76491	-	76491	-	76491.0	2020.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	76491	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_65	1	1	1	1	1	0	44324	44324	44324	44324	44324	0	1	44324	44324	2895646	51.58	37.47	44324	-	44324	-	44324.0	678.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44324	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_66	1	1	1	1	0	0	14900	14900	14900	14900	0	0	1	14900	14900	2895646	43.98	37.47	14900	-	14900	-	14900.0	76.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14900	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_67	1	1	1	1	1	0	25955	25955	25955	25955	25955	0	1	25955	25955	2895646	50.41	37.47	25955	-	25955	-	25955.0	232.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25955	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_68	1	1	1	1	0	0	24735	24735	24735	24735	0	0	1	24735	24735	2895646	52.53	37.47	24735	-	24735	-	24735.0	211.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24735	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_69	1	1	1	1	1	0	46787	46787	46787	46787	46787	0	1	46787	46787	2895646	37.09	37.47	46787	-	46787	-	46787.0	756.0	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	1.612	1.001	0.00	449.40	562.82	46729	46729	46729	-	46729	-	46671.1	754.1	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_6	1	1	1	1	1	1	104906	104906	104906	104906	104906	104906	1	104906	104906	2895646	38.04	37.47	104906	-	104906	-	104906.0	3800.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	104906	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_70	1	1	1	1	1	0	44004	44004	44004	44004	44004	0	1	44004	44004	2895646	52.75	37.47	44004	-	44004	-	44004.0	668.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44004	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_71	1	1	1	1	1	0	34169	34169	34169	34169	34169	0	1	34169	34169	2895646	51.88	37.47	34169	-	34169	-	34169.0	403.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34169	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_72	1	1	1	1	1	0	48605	48605	48605	48605	48605	0	1	48605	48605	2895646	58.55	37.47	48605	-	48605	-	48605.0	815.9	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	48510	0.003	1.000	0.00	3157.89	0.00	95	95	-	-	-	-	0.2	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_73	1	1	1	1	1	0	39047	39047	39047	39047	39047	0	1	39047	39047	2895646	50.94	37.47	39047	-	39047	-	39047.0	526.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39047	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_74	1	1	1	1	1	0	25903	25903	25903	25903	25903	0	1	25903	25903	2895646	50.63	37.47	25903	-	25903	-	25903.0	231.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	25903	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_75	1	1	1	1	1	1	73614	73614	73614	73614	73614	73614	1	73614	73614	2895646	47.28	37.47	73614	-	73614	-	73614.0	1871.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	73614	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_76	1	1	1	1	0	0	11480	11480	11480	11480	0	0	1	11480	11480	2895646	45.48	37.47	11480	-	11480	-	11480.0	45.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11480	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_77	1	1	1	1	1	0	26531	26531	26531	26531	26531	0	1	26531	26531	2895646	52.34	37.47	26531	-	26531	-	26531.0	243.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26531	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_78	1	1	1	1	0	0	13082	13082	13082	13082	0	0	1	13082	13082	2895646	50.50	37.47	13082	-	13082	-	13082.0	59.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	13082	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_79	1	1	1	1	1	0	34163	34163	34163	34163	34163	0	1	34163	34163	2895646	51.59	37.47	34163	-	34163	-	34163.0	403.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34163	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_7	1	1	1	0	0	0	6736	6736	6736	0	0	0	1	6736	6736	2895646	49.79	37.47	6736	-	6736	-	6736.0	15.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6736	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_80	1	1	1	1	0	0	12208	12208	12208	12208	0	0	1	12208	12208	2895646	51.02	37.47	12208	-	12208	-	12208.0	51.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12208	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_81	1	1	1	1	1	0	36780	36780	36780	36780	36780	0	1	36780	36780	2895646	51.73	37.47	36780	-	36780	-	36780.0	467.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36780	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_82	1	1	1	1	1	1	443106	443106	443106	443106	443106	443106	1	443106	443106	2895646	38.11	37.47	443106	-	443106	-	443106.0	67806.3	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	15.301	1.000	0.00	16.03	25.96	442945	442945	442945	-	442945	-	442784.1	67757.0	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_83	1	1	1	1	1	1	166294	166294	166294	166294	166294	166294	1	166294	166294	2895646	51.70	37.47	166294	-	166294	-	166294.0	9550.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	166294	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_84	1	1	1	1	1	1	61791	61791	61791	61791	61791	61791	1	61791	61791	2895646	49.69	37.47	61791	-	61791	-	61791.0	1318.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	61791	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_85	1	1	1	1	1	0	32536	32536	32536	32536	32536	0	1	32536	32536	2895646	54.78	37.47	32536	-	32536	-	32536.0	365.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32536	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_86	1	1	1	1	0	0	23202	23202	23202	23202	0	0	1	23202	23202	2895646	37.66	37.47	23202	-	23202	-	23202.0	185.9	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	0.802	0.999	0.00	280.37	362.32	23184	23184	23184	-	23184	-	23166.0	185.6	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_87	1	1	1	1	1	1	352451	352451	352451	352451	352451	352451	1	352451	352451	2895646	37.55	37.47	352451	-	352451	-	352451.0	42899.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	12.170	1.000	0.00	221.36	212.85	352362	352362	352362	-	352362	-	352273.0	42877.8	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_88	1	1	1	1	1	1	166580	166580	166580	166580	166580	166580	1	166580	166580	2895646	41.04	37.47	166580	-	166580	-	166580.0	9583.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	166580	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_89	1	1	1	1	1	1	57360	57360	57360	57360	57360	57360	1	57360	57360	2895646	66.70	37.47	57360	-	57360	-	57360.0	1136.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	57360	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_8	1	1	1	1	0	0	14304	14304	14304	14304	0	0	1	14304	14304	2895646	48.85	37.47	14304	-	14304	-	14304.0	70.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	14304	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_90	1	1	1	1	1	1	71533	71533	71533	71533	71533	71533	1	71533	71533	2895646	43.12	37.47	71533	-	71533	-	71533.0	1767.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	71533	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_91	1	1	0	0	0	0	4278	4278	0	0	0	0	1	4278	4278	2895646	64.24	37.47	4278	-	4278	-	4278.0	6.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4278	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_93	1	1	1	1	1	1	61164	61164	61164	61164	61164	61164	1	61164	61164	2895646	44.12	37.47	61164	-	61164	-	61164.0	1292.0	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	61007	0.006	0.981	0.00	3184.71	636.94	157	157	-	-	-	-	0.4	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_95	1	1	1	1	0	0	20553	20553	20553	20553	0	0	1	20553	20553	2895646	44.54	37.47	20553	-	20553	-	20553.0	145.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	20553	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_96	1	1	1	1	1	0	49339	49339	49339	49339	49339	0	1	49339	49339	2895646	53.44	37.47	49339	-	49339	-	49339.0	840.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49339	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_97	1	1	1	1	1	1	69259	69259	69259	69259	69259	69259	1	69259	69259	2895646	67.22	37.47	69259	-	69259	-	69259.0	1656.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	69259	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_98	1	1	1	1	0	0	11060	11060	11060	11060	0	0	1	11060	11060	2895646	53.79	37.47	11060	-	11060	-	11060.0	42.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11060	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_99	1	1	1	1	0	0	24503	24503	24503	24503	0	0	1	24503	24503	2895646	53.44	37.47	24503	-	24503	-	24503.0	207.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24503	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-10000.flye.medaka1x.contig_9	1	1	1	1	1	1	343952	343952	343952	343952	343952	343952	1	343952	343952	2895646	36.34	37.47	343952	-	343952	-	343952.0	40855.5	1	-	1	-	0	0	0	0	0	0	0	0 + 0 part	0	11.879	1.000	0.00	90.43	74.73	343909	343909	343909	-	343909	-	343866.0	40845.3	1	-	1	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_100	1	1	1	1	1	1	66955	66955	66955	66955	66955	66955	1	66955	66955	2895646	51.07	37.47	66955	-	66955	-	66955.0	1548.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	66955	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_101	1	1	1	1	1	1	87082	87082	87082	87082	87082	87082	1	87082	87082	2895646	52.17	37.47	87082	-	87082	-	87082.0	2618.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	87082	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_102	1	1	1	1	1	0	49574	49574	49574	49574	49574	0	1	49574	49574	2895646	52.11	37.47	49574	-	49574	-	49574.0	848.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49574	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_103	1	1	1	1	1	1	319062	319062	319062	319062	319062	319062	1	319062	319062	2895646	51.18	37.47	319062	-	319062	-	319062.0	35156.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	319062	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_104	1	1	1	1	1	1	68772	68772	68772	68772	68772	68772	1	68772	68772	2895646	51.26	37.47	68772	-	68772	-	68772.0	1633.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	68772	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_105	1	1	1	1	1	1	99599	99599	99599	99599	99599	99599	1	99599	99599	2895646	50.81	37.47	99599	-	99599	-	99599.0	3425.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	99599	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_106	1	1	1	1	1	0	37060	37060	37060	37060	37060	0	1	37060	37060	2895646	66.54	37.47	37060	-	37060	-	37060.0	474.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	37060	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_107	1	1	1	1	1	0	30368	30368	30368	30368	30368	0	1	30368	30368	2895646	68.27	37.47	30368	-	30368	-	30368.0	318.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	30368	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_108	1	1	1	1	1	1	67980	67980	67980	67980	67980	67980	1	67980	67980	2895646	66.59	37.47	67980	-	67980	-	67980.0	1595.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67980	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_109	1	1	1	1	1	0	31764	31764	31764	31764	31764	0	1	31764	31764	2895646	67.07	37.47	31764	-	31764	-	31764.0	348.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	31764	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_10	1	1	1	1	1	1	1564301	1564301	1564301	1564301	1564301	1564301	1	1564301	1564301	2895646	52.28	37.47	1564301	1564301	1564301	-	1564301.0	845074.9	1	1	1	-	0	0	0	0	0	0	0	0 + 1 part	1564210	0.003	1.000	0.00	3296.70	0.00	91	91	-	-	-	-	0.0	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_110	1	1	1	1	1	1	106734	106734	106734	106734	106734	106734	1	106734	106734	2895646	41.62	37.47	106734	-	106734	-	106734.0	3934.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	106734	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_111	1	1	1	1	1	1	73370	73370	73370	73370	73370	73370	1	73370	73370	2895646	44.65	37.47	73370	-	73370	-	73370.0	1859.1	1	-	1	-	0	0	0	0	0	0	0	0 + 1 part	73280	0.003	1.000	0.00	4444.44	0.00	90	90	-	-	-	-	0.1	0.0	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_112	1	1	1	1	1	1	78936	78936	78936	78936	78936	78936	1	78936	78936	2895646	50.25	37.47	78936	-	78936	-	78936.0	2151.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	78936	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_113	1	1	1	1	1	0	39487	39487	39487	39487	39487	0	1	39487	39487	2895646	48.68	37.47	39487	-	39487	-	39487.0	538.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39487	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_114	1	1	1	1	1	1	161258	161258	161258	161258	161258	161258	1	161258	161258	2895646	50.97	37.47	161258	-	161258	-	161258.0	8980.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	161258	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_115	1	1	1	1	1	1	148860	148860	148860	148860	148860	148860	1	148860	148860	2895646	51.50	37.47	148860	-	148860	-	148860.0	7652.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	148860	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_116	1	1	1	1	1	1	84156	84156	84156	84156	84156	84156	1	84156	84156	2895646	67.54	37.47	84156	-	84156	-	84156.0	2445.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	84156	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_117	1	1	1	1	1	0	32110	32110	32110	32110	32110	0	1	32110	32110	2895646	49.79	37.47	32110	-	32110	-	32110.0	356.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32110	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_118	1	1	1	1	1	1	77681	77681	77681	77681	77681	77681	1	77681	77681	2895646	49.83	37.47	77681	-	77681	-	77681.0	2083.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	77681	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_119	1	1	1	1	1	1	348506	348506	348506	348506	348506	348506	1	348506	348506	2895646	43.36	37.47	348506	-	348506	-	348506.0	41944.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	348506	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_11	1	1	1	1	1	1	417346	417346	417346	417346	417346	417346	1	417346	417346	2895646	49.63	37.47	417346	-	417346	-	417346.0	60151.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	417346	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_120	1	1	1	1	1	0	34330	34330	34330	34330	34330	0	1	34330	34330	2895646	64.31	37.47	34330	-	34330	-	34330.0	407.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34330	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_121	1	1	1	1	1	1	65465	65465	65465	65465	65465	65465	1	65465	65465	2895646	49.67	37.47	65465	-	65465	-	65465.0	1480.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65465	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_122	1	1	1	1	1	0	45066	45066	45066	45066	45066	0	1	45066	45066	2895646	50.44	37.47	45066	-	45066	-	45066.0	701.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	45066	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-20000.flye.contig_123	1	1	1	1	1	0	32589	32589	32589	32589	32589	0	1	32589	32589	2895646	50.50	37.47	32589	-	32589	-	32589.0	366.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32589	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
