Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_71	1	1	1	1	1	0	40708	40708	40708	40708	40708	0	1	40708	40708	5574428	51.92	48.29	40708	-	40708	-	40708.0	297.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	40708	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_72	1	1	1	1	1	0	49571	49571	49571	49571	49571	0	1	49571	49571	5574428	52.11	48.29	49571	-	49571	-	49571.0	440.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49571	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_73	1	1	1	1	1	1	110009	110009	110009	110009	110009	110009	1	110009	110009	5574428	46.72	48.29	110009	-	110009	-	110009.0	2171.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	110009	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_74	1	1	1	1	1	1	320773	320773	320773	320773	320773	320773	1	320773	320773	5574428	65.98	48.29	320773	-	320773	-	320773.0	18458.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	320773	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_75	1	1	1	1	1	1	100748	100748	100748	100748	100748	100748	1	100748	100748	5574428	63.42	48.29	100748	-	100748	-	100748.0	1820.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	100748	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_76	1	1	1	1	1	1	174914	174914	174914	174914	174914	174914	1	174914	174914	5574428	66.46	48.29	174914	-	174914	-	174914.0	5488.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	174914	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_77	1	1	1	1	0	0	18275	18275	18275	18275	0	0	1	18275	18275	5574428	43.79	48.29	18275	-	18275	-	18275.0	59.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18275	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_8	1	1	1	1	1	1	103406	103406	103406	103406	103406	103406	1	103406	103406	5574428	52.01	48.29	103406	-	103406	-	103406.0	1918.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	103406	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.contig_9	1	1	1	1	1	0	39948	39948	39948	39948	39948	0	1	39948	39948	5574428	53.16	48.29	39948	-	39948	-	39948.0	286.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39948	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_1	1	1	1	1	0	0	19166	19166	19166	19166	0	0	1	19166	19166	5574428	48.89	48.29	19166	-	19166	-	19166.0	65.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19166	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_10	1	1	1	1	1	1	592113	592113	592113	592113	592113	592113	1	592113	592113	5574428	50.72	48.29	592113	-	592113	-	592113.0	62894.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	592113	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_11	1	1	1	1	1	1	1142170	1142170	1142170	1142170	1142170	1142170	1	1142170	1142170	5574428	51.16	48.29	1142170	-	1142170	-	1142170.0	234024.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1142170	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_12	1	1	1	1	1	1	56257	56257	56257	56257	56257	56257	1	56257	56257	5574428	65.72	48.29	56257	-	56257	-	56257.0	567.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	56257	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_13	1	1	1	1	1	0	27730	27730	27730	27730	27730	0	1	27730	27730	5574428	67.71	48.29	27730	-	27730	-	27730.0	137.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27730	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_14	1	1	1	1	0	0	16134	16134	16134	16134	0	0	1	16134	16134	5574428	52.80	48.29	16134	-	16134	-	16134.0	46.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16134	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_15	1	1	1	1	1	1	299166	299166	299166	299166	299166	299166	1	299166	299166	5574428	66.03	48.29	299166	-	299166	-	299166.0	16055.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	299166	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_16	1	1	1	1	1	1	256731	256731	256731	256731	256731	256731	1	256731	256731	5574428	48.61	48.29	256731	-	256731	-	256731.0	11823.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	256731	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_17	1	1	1	1	1	0	49165	49165	49165	49165	49165	0	1	49165	49165	5574428	66.36	48.29	49165	-	49165	-	49165.0	433.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49165	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_18	1	1	1	1	1	1	62251	62251	62251	62251	62251	62251	1	62251	62251	5574428	62.76	48.29	62251	-	62251	-	62251.0	695.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	62251	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_19	1	1	1	1	1	1	2845429	2845429	2845429	2845429	2845429	2845429	1	2845429	2845429	5574428	37.52	48.29	2845429	2845429	2845429	-	2845429.0	1452430.0	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2845429	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_2	1	1	1	1	1	1	4209683	4209683	4209683	4209683	4209683	4209683	1	4209683	4209683	5574428	52.12	48.29	4209683	4209683	4209683	-	4209683.0	3179058.2	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4209683	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_21	1	1	1	1	1	1	133219	133219	133219	133219	133219	133219	1	133219	133219	5574428	64.10	48.29	133219	-	133219	-	133219.0	3183.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	133219	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_22	1	1	1	1	1	1	65433	65433	65433	65433	65433	65433	1	65433	65433	5574428	66.40	48.29	65433	-	65433	-	65433.0	768.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	65433	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_23	1	1	1	1	1	0	36332	36332	36332	36332	36332	0	1	36332	36332	5574428	65.75	48.29	36332	-	36332	-	36332.0	236.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	36332	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_24	1	1	1	1	1	0	32407	32407	32407	32407	32407	0	1	32407	32407	5574428	64.78	48.29	32407	-	32407	-	32407.0	188.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	32407	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_25	1	1	1	1	1	1	60217	60217	60217	60217	60217	60217	1	60217	60217	5574428	65.82	48.29	60217	-	60217	-	60217.0	650.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	60217	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_26	1	1	1	1	1	1	85081	85081	85081	85081	85081	85081	1	85081	85081	5574428	67.98	48.29	85081	-	85081	-	85081.0	1298.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	85081	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_27	1	1	1	1	0	0	16548	16548	16548	16548	0	0	1	16548	16548	5574428	65.65	48.29	16548	-	16548	-	16548.0	49.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	16548	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_28	1	1	1	0	0	0	9880	9880	9880	0	0	0	1	9880	9880	5574428	64.34	48.29	9880	-	9880	-	9880.0	17.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9880	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_29	1	1	1	1	1	0	27409	27409	27409	27409	27409	0	1	27409	27409	5574428	65.00	48.29	27409	-	27409	-	27409.0	134.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27409	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_3	1	1	1	0	0	0	9974	9974	9974	0	0	0	1	9974	9974	5574428	62.40	48.29	9974	-	9974	-	9974.0	17.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	9974	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_30	1	1	1	1	1	1	390752	390752	390752	390752	390752	390752	1	390752	390752	5574428	50.96	48.29	390752	-	390752	-	390752.0	27390.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	390752	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_31	1	1	1	1	0	0	17635	17635	17635	17635	0	0	1	17635	17635	5574428	54.32	48.29	17635	-	17635	-	17635.0	55.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	17635	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_32	1	1	1	1	0	0	19038	19038	19038	19038	0	0	1	19038	19038	5574428	53.69	48.29	19038	-	19038	-	19038.0	65.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19038	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_33	1	1	1	1	1	1	102564	102564	102564	102564	102564	102564	1	102564	102564	5574428	69.24	48.29	102564	-	102564	-	102564.0	1887.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	102564	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_34	1	1	1	1	1	1	3387492	3387492	3387492	3387492	3387492	3387492	1	3387492	3387492	5574428	43.80	48.29	3387492	3387492	3387492	-	3387492.0	2058525.5	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	3387492	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_35	1	1	1	1	1	1	62452	62452	62452	62452	62452	62452	1	62452	62452	5574428	37.77	48.29	62452	-	62452	-	62452.0	699.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	62452	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_36	1	1	1	1	1	1	270949	270949	270949	270949	270949	270949	1	270949	270949	5574428	66.94	48.29	270949	-	270949	-	270949.0	13169.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	270949	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_37	1	1	1	1	1	1	1385795	1385795	1385795	1385795	1385795	1385795	1	1385795	1385795	5574428	50.08	48.29	1385795	-	1385795	-	1385795.0	344506.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1385795	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_38	1	1	1	1	1	1	2992046	2992046	2992046	2992046	2992046	2992046	1	2992046	2992046	5574428	37.95	48.29	2992046	2992046	2992046	-	2992046.0	1605965.5	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2992046	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_39	1	1	1	1	1	1	730224	730224	730224	730224	730224	730224	1	730224	730224	5574428	66.68	48.29	730224	-	730224	-	730224.0	95655.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	730224	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_40	1	1	1	1	1	1	2718706	2718706	2718706	2718706	2718706	2718706	1	2718706	2718706	5574428	32.86	48.29	2718706	-	2718706	-	2718706.0	1325940.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2718706	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_41	1	1	1	1	1	1	334111	334111	334111	334111	334111	334111	1	334111	334111	5574428	66.27	48.29	334111	-	334111	-	334111.0	20025.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	334111	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_42	1	1	1	1	0	0	24089	24089	24089	24089	0	0	1	24089	24089	5574428	68.57	48.29	24089	-	24089	-	24089.0	104.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	24089	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_43	1	1	1	1	1	1	463086	463086	463086	463086	463086	463086	1	463086	463086	5574428	66.95	48.29	463086	-	463086	-	463086.0	38470.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	463086	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_44	1	1	1	1	1	1	138887	138887	138887	138887	138887	138887	1	138887	138887	5574428	66.51	48.29	138887	-	138887	-	138887.0	3460.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	138887	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_45	1	1	1	1	1	1	155018	155018	155018	155018	155018	155018	1	155018	155018	5574428	67.16	48.29	155018	-	155018	-	155018.0	4310.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	155018	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_46	1	1	1	1	1	1	262625	262625	262625	262625	262625	262625	1	262625	262625	5574428	64.50	48.29	262625	-	262625	-	262625.0	12372.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	262625	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_47	1	1	1	1	1	1	252533	252533	252533	252533	252533	252533	1	252533	252533	5574428	64.97	48.29	252533	-	252533	-	252533.0	11440.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	252533	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_48	1	1	1	1	1	1	134576	134576	134576	134576	134576	134576	1	134576	134576	5574428	66.22	48.29	134576	-	134576	-	134576.0	3248.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	134576	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_49	1	1	1	1	1	1	207188	207188	207188	207188	207188	207188	1	207188	207188	5574428	65.31	48.29	207188	-	207188	-	207188.0	7700.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	207188	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_5	1	1	1	1	1	1	565197	565197	565197	565197	565197	565197	1	565197	565197	5574428	52.81	48.29	565197	-	565197	-	565197.0	57305.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	565197	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_50	1	1	1	1	1	1	660573	660573	660573	660573	660573	660573	1	660573	660573	5574428	44.73	48.29	660573	-	660573	-	660573.0	78278.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	660573	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_51	1	1	1	1	1	0	47222	47222	47222	47222	47222	0	1	47222	47222	5574428	67.99	48.29	47222	-	47222	-	47222.0	400.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47222	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_52	1	1	1	1	1	0	27871	27871	27871	27871	27871	0	1	27871	27871	5574428	38.16	48.29	27871	-	27871	-	27871.0	139.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27871	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_53	1	1	1	0	0	0	5947	5947	5947	0	0	0	1	5947	5947	5574428	50.87	48.29	5947	-	5947	-	5947.0	6.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5947	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_54	1	1	1	1	1	1	265919	265919	265919	265919	265919	265919	1	265919	265919	5574428	66.63	48.29	265919	-	265919	-	265919.0	12685.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	265919	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_55	1	1	1	1	1	1	95545	95545	95545	95545	95545	95545	1	95545	95545	5574428	66.07	48.29	95545	-	95545	-	95545.0	1637.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	95545	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_56	1	1	1	1	1	1	51731	51731	51731	51731	51731	51731	1	51731	51731	5574428	63.62	48.29	51731	-	51731	-	51731.0	480.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	51731	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_57	1	1	1	1	1	1	118022	118022	118022	118022	118022	118022	1	118022	118022	5574428	65.10	48.29	118022	-	118022	-	118022.0	2498.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	118022	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_58	1	1	1	1	1	1	71714	71714	71714	71714	71714	71714	1	71714	71714	5574428	17.00	48.29	71714	-	71714	-	71714.0	922.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	71714	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_59	1	1	1	1	1	1	72582	72582	72582	72582	72582	72582	1	72582	72582	5574428	67.57	48.29	72582	-	72582	-	72582.0	945.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	72582	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_6	1	1	1	1	1	0	34572	34572	34572	34572	34572	0	1	34572	34572	5574428	54.57	48.29	34572	-	34572	-	34572.0	214.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	34572	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_60	1	1	1	1	0	0	21935	21935	21935	21935	0	0	1	21935	21935	5574428	66.35	48.29	21935	-	21935	-	21935.0	86.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	21935	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_61	1	1	1	1	0	0	22248	22248	22248	22248	0	0	1	22248	22248	5574428	67.46	48.29	22248	-	22248	-	22248.0	88.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22248	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_62	1	1	0	0	0	0	4148	4148	0	0	0	0	1	4148	4148	5574428	53.13	48.29	4148	-	4148	-	4148.0	3.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4148	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_64	1	1	1	1	1	0	33982	33982	33982	33982	33982	0	1	33982	33982	5574428	59.85	48.29	33982	-	33982	-	33982.0	207.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	33982	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_65	1	1	1	1	1	1	50796	50796	50796	50796	50796	50796	1	50796	50796	5574428	66.22	48.29	50796	-	50796	-	50796.0	462.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	50796	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_66	1	1	1	1	1	1	189037	189037	189037	189037	189037	189037	1	189037	189037	5574428	67.15	48.29	189037	-	189037	-	189037.0	6410.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	189037	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_67	1	1	1	1	1	1	462142	462142	462142	462142	462142	462142	1	462142	462142	5574428	64.72	48.29	462142	-	462142	-	462142.0	38313.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	462142	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_68	1	1	1	1	1	1	60034	60034	60034	60034	60034	60034	1	60034	60034	5574428	68.36	48.29	60034	-	60034	-	60034.0	646.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	60034	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_69	1	1	1	1	0	0	12735	12735	12735	12735	0	0	1	12735	12735	5574428	32.68	48.29	12735	-	12735	-	12735.0	29.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12735	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_sup@v4.0.0-40000.flye.medaka1x.contig_7	1	1	1	1	1	1	752011	752011	752011	752011	752011	752011	1	752011	752011	5574428	50.41	48.29	752011	-	752011	-	752011.0	101449.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	752011	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
